C.O.;Desc. C.O.;REF_Combinada;Nro documento;Fecha;Cantidad inv.;Suma de Vlr_Bruto;Suma de Vlr_Subtotal
105;PUNTO DE VENTA PLAZA CENTRAL;XZ0590:00005:;FVP-00002150;15/02/2019;1;268874;53775
903;PAGINA WEB FIOTTI;XZ0850:00001:;FVP-00002150;26/11/2020;4;676090;177210
105;PUNTO DE VENTA PLAZA CENTRAL;XZ0590:00005:;FVP-00002151;15/02/2019;1;268874;53775
903;PAGINA WEB FIOTTI;BR0028:00001:;FVP-00002151;26/11/2020;1;172086;104806
105;PUNTO DE VENTA PLAZA CENTRAL;XA0416:00040:;FVP-00002152;15/02/2019;1;826363;495818
903;PAGINA WEB FIOTTI;XA0237:00005:;FVP-00002152;26/11/2020;1;1141043;301782
105;PUNTO DE VENTA PLAZA CENTRAL;XA0549:00029:;FVP-00002153;15/02/2019;1;751597;375798
903;PAGINA WEB FIOTTI;XA0237:00005:;FVP-00002153;27/11/2020;1;1141043;301782
105;PUNTO DE VENTA PLAZA CENTRAL;XZ0106:00005:;FVP-00002154;15/02/2019;1;320000;80000
903;PAGINA WEB FIOTTI;XC0024:00061:;FVP-00002154;27/11/2020;1;198548;120942
105;PUNTO DE VENTA PLAZA CENTRAL;XZ0590:00005:;FVP-00002155;15/02/2019;1;268874;53775
903;PAGINA WEB FIOTTI;XZ0850:00001:;FVP-00002155;27/11/2020;2;338045;88605
903;PAGINA WEB FIOTTI;XA0237:00005:;FVP-00002156;27/11/2020;1;1141043;301782
903;PAGINA WEB FIOTTI;XY0141:00005:;FVP-00002157;27/11/2020;1;502722;133042
903;PAGINA WEB FIOTTI;XZ0850:00001:;FVP-00002158;27/11/2020;2;676090;177210
903;PAGINA WEB FIOTTI;XZ0504:00005:;FVP-00002160;27/11/2020;4;681672;179899
903;PAGINA WEB FIOTTI;XC0084:00005:;FVP-00002161;27/11/2020;1;611886;309849
105;PUNTO DE VENTA PLAZA CENTRAL;XZ0613:00003:;FVP-00002162;18/02/2019;1;300793;75198
903;PAGINA WEB FIOTTI;XC0038:00096:;FVP-00002162;30/11/2020;1;1228311;621782
105;PUNTO DE VENTA PLAZA CENTRAL;XZ0590:00005:;FVP-00002163;19/02/2019;1;268874;53775
903;PAGINA WEB FIOTTI;XA0725:00029:;FVP-00002163;30/11/2020;1;477140;235227
903;PAGINA WEB FIOTTI;XA0237:00005:;FVP-00002164;30/11/2020;1;1141043;301782
105;PUNTO DE VENTA PLAZA CENTRAL;XA0667:00189:;FVP-00002165;19/02/2019;1;464382;301849
903;PAGINA WEB FIOTTI;XC0037:00096:;FVP-00002165;30/11/2020;1;893461;544470
105;PUNTO DE VENTA PLAZA CENTRAL;XZ0737:00001:;FVP-00002166;20/02/2019;1;1045737;470582
903;PAGINA WEB FIOTTI;XZ0850:00001:;FVP-00002166;30/11/2020;4;676090;177210
105;PUNTO DE VENTA PLAZA CENTRAL;D00915:00062:00062;FVP-00002167;21/02/2019;1;1410420;637984
903;PAGINA WEB FIOTTI;XZ0504:00005:;FVP-00002167;30/11/2020;6;1022508;269849
105;PUNTO DE VENTA PLAZA CENTRAL;D01291:00372:00372;FVP-00002168;22/02/2019;1;470342;470342
903;PAGINA WEB FIOTTI;XA0679-1:00109:;FVP-00002168;30/11/2020;1;955515;436235
903;PAGINA WEB FIOTTI;XA0237:00005:;FVP-00002169;30/11/2020;1;1141043;301782
105;PUNTO DE VENTA PLAZA CENTRAL;XZ0590:00005:;FVP-00002170;22/02/2019;1;268874;53775
903;PAGINA WEB FIOTTI;XA0812:00005:;FVP-00002170;30/11/2020;1;728416;368336
903;PAGINA WEB FIOTTI;XA0266:00046:;FVP-00002171;30/11/2020;1;221946;100773
903;PAGINA WEB FIOTTI;XZ0573:00005:;FVP-00002172;30/11/2020;1;743700;196235
105;PUNTO DE VENTA PLAZA CENTRAL;XZ0590:00005:;FVP-00002173;22/02/2019;1;268874;53775
903;PAGINA WEB FIOTTI;XZ0505:00009:;FVP-00002173;30/11/2020;1;335216;119530
903;PAGINA WEB FIOTTI;XZ0505:00009:;FVP-00002173;30/11/2020;2;335216;119530
903;PAGINA WEB FIOTTI;XZ0529:00007:;FVP-00002174;30/11/2020;1;226645;59765
105;PUNTO DE VENTA PLAZA CENTRAL;XZ0437:00001:;FVP-00002175;23/02/2019;1;168034;33606
903;PAGINA WEB FIOTTI;XZ0573:00005:;FVP-00002175;30/11/2020;1;743700;196235
105;PUNTO DE VENTA PLAZA CENTRAL;D00513:00069:00069;FVP-00002176;25/02/2019;1;1405285;913435
903;PAGINA WEB FIOTTI;XZ0504:00005:;FVP-00002176;30/11/2020;2;340836;89950
105;PUNTO DE VENTA PLAZA CENTRAL;XA0693:00118:;FVP-00002177;25/02/2019;1;805378;402689
903;PAGINA WEB FIOTTI;XA0161:00005:;FVP-00002177;30/11/2020;4;433938;239058
105;PUNTO DE VENTA PLAZA CENTRAL;XZ0700:00026:;FVP-00002178;25/02/2019;1;201647;40330
903;PAGINA WEB FIOTTI;XC0011:00009:;FVP-00002178;30/11/2020;1;1639263;1173042
903;PAGINA WEB FIOTTI;XA0695:00012:;FVP-00002179;1/12/2020;1;1029129;469849
903;PAGINA WEB FIOTTI;XC0038:00096:;FVP-00002180;1/12/2020;1;1228311;621782
105;PUNTO DE VENTA PLAZA CENTRAL;XA0151:00001:;FVP-00002181;26/02/2019;1;4020168;2010084
903;PAGINA WEB FIOTTI;XC0037:00096:;FVP-00002181;1/12/2020;1;917346;418756
105;PUNTO DE VENTA PLAZA CENTRAL;XA0518:00005:;FVP-00002182;27/02/2019;1;967349;628777
903;PAGINA WEB FIOTTI;XC0080:00029:;FVP-00002182;1/12/2020;1;588908;268840
903;PAGINA WEB FIOTTI;XC0083:00046:;FVP-00002183;1/12/2020;1;739036;450353
105;PUNTO DE VENTA PLAZA CENTRAL;XZ0074:00009:;FVP-00002184;27/02/2019;1;268874;53775
903;PAGINA WEB FIOTTI;D00075:00103:00103;FVP-00002184;1/12/2020;1;1578342;961278
903;PAGINA WEB FIOTTI;D00133:00033:;FVP-00002184;1/12/2020;1;604180;367664
903;PAGINA WEB FIOTTI;D00935:00016:00016;FVP-00002185;1/12/2020;1;661062;301782
105;PUNTO DE VENTA PLAZA CENTRAL;XZ0613:00003:;FVP-00002186;28/02/2019;1;300793;75198
903;PAGINA WEB FIOTTI;D00905:00125:00117;FVP-00002186;1/12/2020;1;746723;454386
903;PAGINA WEB FIOTTI;BR0028:00001:;FVP-00002187;2/12/2020;1;172086;104806
903;PAGINA WEB FIOTTI;XY0141:00005:;FVP-00002188;2/12/2020;2;1005444;266084
903;PAGINA WEB FIOTTI;BR0025:00001:;FVP-00002189;2/12/2020;1;246729;149849
903;PAGINA WEB FIOTTI;XZ0504:00005:;FVP-00002190;3/12/2020;2;340836;89950
903;PAGINA WEB FIOTTI;D00544:00068:00068;FVP-00002191;4/12/2020;1;1251282;571362
903;PAGINA WEB FIOTTI;XA0555:00014:;FVP-00002192;4/12/2020;1;1405070;371698
903;PAGINA WEB FIOTTI;XA0535:00065:;FVP-00002193;4/12/2020;1;329822;200942
903;PAGINA WEB FIOTTI;BR0025:00001:;FVP-00002194;4/12/2020;1;246729;149849
105;PUNTO DE VENTA PLAZA CENTRAL;XZ0242:00002:;FVP-00002195;4/03/2019;1;313222;203594
105;PUNTO DE VENTA PLAZA CENTRAL;XZ0503:00009:;FVP-00002195;4/03/2019;1;4020168;2010084
903;PAGINA WEB FIOTTI;XC0084:00005:;FVP-00002195;7/12/2020;2;1223771;619698
105;PUNTO DE VENTA PLAZA CENTRAL;XA0346:00009:;FVP-00002196;4/03/2019;1;1735478;1128061
903;PAGINA WEB FIOTTI;XC0027:00141:;FVP-00002196;7/12/2020;1;220608;134386
105;PUNTO DE VENTA PLAZA CENTRAL;XA0693:00118:;FVP-00002197;4/03/2019;1;805378;402689
105;PUNTO DE VENTA PLAZA CENTRAL;XZ0074:00009:;FVP-00002197;4/03/2019;1;268874;53775
903;PAGINA WEB FIOTTI;XA0725:00029:;FVP-00002197;7/12/2020;1;477140;235227
105;PUNTO DE VENTA PLAZA CENTRAL;XZ0737:00001:;FVP-00002198;4/03/2019;1;1045737;470582
903;PAGINA WEB FIOTTI;D00530:00058:00058;FVP-00002198;7/12/2020;1;1618036;738756
105;PUNTO DE VENTA PLAZA CENTRAL;XA0192:00001:;FVP-00002199;4/03/2019;1;805378;302516
903;PAGINA WEB FIOTTI;D00538:00117:00117;FVP-00002199;7/12/2020;1;1750541;799261
105;PUNTO DE VENTA PLAZA CENTRAL;XA0693:00118:;FVP-00002200;5/03/2019;1;805378;402689
903;PAGINA WEB FIOTTI;XY0141:00005:;FVP-00002200;9/12/2020;1;502722;133042
105;PUNTO DE VENTA PLAZA CENTRAL;XZ0074:00009:;FVP-00002201;6/03/2019;1;268874;53775
903;PAGINA WEB FIOTTI;XC0084:00005:;FVP-00002201;10/12/2020;1;309849;309849
105;PUNTO DE VENTA PLAZA CENTRAL;XA0415:00026:;FVP-00002202;8/03/2019;1;247188;160672
903;PAGINA WEB FIOTTI;XA0695:00012:;FVP-00002202;11/12/2020;1;469849;469849
903;PAGINA WEB FIOTTI;D01656:00130:00130;FVP-00002203;11/12/2020;1;2059717;940437
105;PUNTO DE VENTA PLAZA CENTRAL;XZ0702:00005:;FVP-00002204;8/03/2019;1;266667;80000
903;PAGINA WEB FIOTTI;D00904:00125:00125;FVP-00002204;11/12/2020;1;660732;402622
105;PUNTO DE VENTA PLAZA CENTRAL;XA0693:00118:;FVP-00002205;9/03/2019;1;805378;402689
903;PAGINA WEB FIOTTI;D00982:00132:00132;FVP-00002205;14/12/2020;1;1475147;898756
903;PAGINA WEB FIOTTI;XC0101:00046:;FVP-00002205;14/12/2020;1;1003745;611025
105;PUNTO DE VENTA PLAZA CENTRAL;XA0647:00185:;FVP-00002206;9/03/2019;1;515060;257530
105;PUNTO DE VENTA PLAZA CENTRAL;XA0686:00029:;FVP-00002206;9/03/2019;1;1415385;707692
903;PAGINA WEB FIOTTI;XC0024:00061:;FVP-00002206;16/12/2020;1;147832;147832
903;PAGINA WEB FIOTTI;D00985:00061:00061;FVP-00002207;16/12/2020;1;1470810;671530
903;PAGINA WEB FIOTTI;D00986:00061:00061;FVP-00002207;16/12/2020;1;1249969;570689
903;PAGINA WEB FIOTTI;BR0025:00001:;FVP-00002208;17/12/2020;1;246729;149849
903;PAGINA WEB FIOTTI;D01655:00129:00129;FVP-00002209;17/12/2020;2;1611966;1611966
903;PAGINA WEB FIOTTI;XA0673:00001:;FVP-00002209;17/12/2020;1;369008;369008
903;PAGINA WEB FIOTTI;D00077:00120:00120;FVP-00002210;21/12/2020;1;250017;250017
903;PAGINA WEB FIOTTI;XC0061:00051:;FVP-00002211;21/12/2020;1;537180;327328
105;PUNTO DE VENTA PLAZA CENTRAL;XA0693:00118:;FVP-00002212;10/03/2019;1;805378;402689
903;PAGINA WEB FIOTTI;XC0038:00096:;FVP-00002212;21/12/2020;1;621782;621782
105;PUNTO DE VENTA PLAZA CENTRAL;XZ0139:00005:;FVP-00002213;11/03/2019;1;670028;201008
903;PAGINA WEB FIOTTI;D00544:00068:00068;FVP-00002213;21/12/2020;1;571362;571362
105;PUNTO DE VENTA PLAZA CENTRAL;XA0416:00040:;FVP-00002214;11/03/2019;1;826363;413182
903;PAGINA WEB FIOTTI;D00008:00120:00120;FVP-00002214;21/12/2020;1;229177;229177
903;PAGINA WEB FIOTTI;D00077:00120:00120;FVP-00002214;21/12/2020;1;250017;250017
105;PUNTO DE VENTA PLAZA CENTRAL;XZ0106:00005:;FVP-00002215;11/03/2019;1;320000;80000
903;PAGINA WEB FIOTTI;XC0001:00009:;FVP-00002215;21/12/2020;1;503462;503462
903;PAGINA WEB FIOTTI;XA0672:00009:;FVP-00002216;21/12/2020;1;369008;369008
105;PUNTO DE VENTA PLAZA CENTRAL;XA0539:00061:;FVP-00002217;12/03/2019;1;722688;469747
903;PAGINA WEB FIOTTI;XC0083:00046:;FVP-00002217;21/12/2020;1;758834;346151
105;PUNTO DE VENTA PLAZA CENTRAL;XZ0074:00009:;FVP-00002218;12/03/2019;1;268874;53775
903;PAGINA WEB FIOTTI;XC0037:00096:;FVP-00002218;21/12/2020;1;893461;544470
105;PUNTO DE VENTA PLAZA CENTRAL;XA0682:00029:;FVP-00002219;13/03/2019;1;2006454;1003227
105;PUNTO DE VENTA PLAZA CENTRAL;XA0683:00029:;FVP-00002219;13/03/2019;1;1683413;841706
105;PUNTO DE VENTA PLAZA CENTRAL;XA0695:00012:;FVP-00002219;13/03/2019;1;893590;446794
105;PUNTO DE VENTA PLAZA CENTRAL;XA0151:00001:;FVP-00002220;13/03/2019;1;4020168;2010084
903;PAGINA WEB FIOTTI;XC0092::;FVP-00002220;22/12/2020;1;1027159;1027159
903;PAGINA WEB FIOTTI;BR0033:00198:;FVP-00002221;23/12/2020;1;129008;129008
903;PAGINA WEB FIOTTI;D00545:00061:00061;FVP-00002222;25/12/2020;1;1472122;672202
105;PUNTO DE VENTA PLAZA CENTRAL;XA0554:00014:;FVP-00002223;14/03/2019;1;1033225;516612
903;PAGINA WEB FIOTTI;D00533:00132:00132;FVP-00002223;25/12/2020;1;1506690;687664
903;PAGINA WEB FIOTTI;XC0084:00005:;FVP-00002224;28/12/2020;1;617250;281614
105;PUNTO DE VENTA PLAZA CENTRAL;D00935:00048:00048;FVP-00002225;15/03/2019;1;536470;268235
105;PUNTO DE VENTA PLAZA CENTRAL;XY0864:00044:;FVP-00002226;15/03/2019;1;1045737;470582
903;PAGINA WEB FIOTTI;XA0744-1:00011:;FVP-00002226;29/12/2020;1;1008174;504086
903;PAGINA WEB FIOTTI;XA0745:00011:;FVP-00002226;29/12/2020;6;1948466;974233
903;PAGINA WEB FIOTTI;XA0817:00051:;FVP-00002226;29/12/2020;1;314090;241950
903;PAGINA WEB FIOTTI;XC0093-1::;FVP-00002226;29/12/2020;1;1471179;671530
903;PAGINA WEB FIOTTI;BR0019:00160:;FVP-00002227;29/12/2020;1;162036;98756
903;PAGINA WEB FIOTTI;XZ0934:00137:;FVP-00002229;30/12/2020;1;155565;55731
903;PAGINA WEB FIOTTI;XC0023:00061:;FVP-00002230;31/12/2020;1;242669;147832
903;PAGINA WEB FIOTTI;XC0024:00061:;FVP-00002230;31/12/2020;1;198548;120942
903;PAGINA WEB FIOTTI;XZ0930:00139:;FVP-00002230;31/12/2020;1;221732;58420
105;PUNTO DE VENTA PLAZA CENTRAL;XA0554:00014:;FVP-00002231;17/03/2019;1;1033225;516612
903;PAGINA WEB FIOTTI;D00538:00117:00117;FVP-00002231;31/12/2020;1;1750541;799261
105;PUNTO DE VENTA PLAZA CENTRAL;XA0682:00029:;FVP-00002232;18/03/2019;1;2006454;1003227
903;PAGINA WEB FIOTTI;XC0084:00005:;FVP-00002232;5/01/2021;1;617250;281614
105;PUNTO DE VENTA PLAZA CENTRAL;XA0187:00005:;FVP-00002233;18/03/2019;1;911148;436258
903;PAGINA WEB FIOTTI;BR0029:00197:;FVP-00002233;5/01/2021;1;172086;104806
903;PAGINA WEB FIOTTI;XC0023:00061:;FVP-00002234;6/01/2021;1;242669;147832
903;PAGINA WEB FIOTTI;XC0082:00029:;FVP-00002234;6/01/2021;1;758834;346151
105;PUNTO DE VENTA PLAZA CENTRAL;D01291:00396:00396;FVP-00002235;19/03/2019;1;470343;235171
903;PAGINA WEB FIOTTI;D00122:00021:;FVP-00002236;7/01/2021;2;264739;264739
105;PUNTO DE VENTA PLAZA CENTRAL;XA0416:00040:;FVP-00002236;19/03/2019;1;826363;413182
105;PUNTO DE VENTA PLAZA CENTRAL;XA0681:00005:;FVP-00002236;19/03/2019;1;1683413;841706
105;PUNTO DE VENTA PLAZA CENTRAL;XZ0693:00073:;FVP-00002236;19/03/2019;1;614647;399521
903;PAGINA WEB FIOTTI;D00122:00021:;FVP-00002237;7/01/2021;1;95395;95395
903;PAGINA WEB FIOTTI;D00125:00021:;FVP-00002238;7/01/2021;1;196638;196638
105;PUNTO DE VENTA PLAZA CENTRAL;H01024:00096:00096;FVP-00002239;21/03/2019;1;1208739;604370
105;PUNTO DE VENTA PLAZA CENTRAL;XA0394:00108:;FVP-00002239;21/03/2019;4;806683;403342
105;PUNTO DE VENTA PLAZA CENTRAL;XA0692:00183:;FVP-00002239;21/03/2019;1;361981;180990
903;PAGINA WEB FIOTTI;D00120:00032:;FVP-00002239;7/01/2021;1;120970;120970
105;PUNTO DE VENTA PLAZA CENTRAL;XA0664:00185:;FVP-00002240;22/03/2019;1;722947;361474
903;PAGINA WEB FIOTTI;XC0006:00029:;FVP-00002242;12/01/2021;1;2442054;1747832
105;PUNTO DE VENTA PLAZA CENTRAL;XZ0972:00024:;FVP-00002243;24/03/2019;1;504168;151250
903;PAGINA WEB FIOTTI;XC0024:00061:;FVP-00002243;12/01/2021;2;397095;241882
903;PAGINA WEB FIOTTI;XC0105:00051:;FVP-00002243;12/01/2021;1;388270;236571
903;PAGINA WEB FIOTTI;XA0743:00011:;FVP-00002244;12/01/2021;1;309954;188840
903;PAGINA WEB FIOTTI;BR0002:00193:;FVP-00002245;13/01/2021;1;324188;196908
903;PAGINA WEB FIOTTI;XA0344:00009:;FVP-00002246;13/01/2021;1;2753321;1590521
903;PAGINA WEB FIOTTI;XA0810:00042:;FVP-00002247;13/01/2021;1;1020315;516235
903;PAGINA WEB FIOTTI;XZ0054:00005:;FVP-00002248;18/01/2021;1;195947;69849
903;PAGINA WEB FIOTTI;XZ0934:00137:;FVP-00002249;18/01/2021;1;155565;55731
903;PAGINA WEB FIOTTI;XA0546:00001:;FVP-00002250;19/01/2021;1;429027;73882
105;PUNTO DE VENTA PLAZA CENTRAL;XA0647:00185:;FVP-00002251;25/03/2019;2;515062;257531
903;PAGINA WEB FIOTTI;D00526:00120:00120;FVP-00002251;21/01/2021;1;2648432;1208672
903;PAGINA WEB FIOTTI;XA0810:00042:;FVP-00002252;21/01/2021;1;1020315;516235
903;PAGINA WEB FIOTTI;XC0083:00046:;FVP-00002252;21/01/2021;1;758834;346151
105;PUNTO DE VENTA PLAZA CENTRAL;XA0680:00005:;FVP-00002253;26/03/2019;1;2006454;1003227
105;PUNTO DE VENTA PLAZA CENTRAL;XA0684:00005:;FVP-00002254;26/03/2019;1;2675620;1337810
105;PUNTO DE VENTA PLAZA CENTRAL;XZ0526:00005:;FVP-00002254;26/03/2019;1;774661;309864
903;PAGINA WEB FIOTTI;XC0025:00141:;FVP-00002254;22/01/2021;1;223906;155899
105;PUNTO DE VENTA PLAZA CENTRAL;XZ0243:00005:;FVP-00002255;26/03/2019;1;313222;156610
105;PUNTO DE VENTA PLAZA CENTRAL;XZ0613:00003:;FVP-00002255;26/03/2019;1;300793;75198
903;PAGINA WEB FIOTTI;XA0679-1:00109:;FVP-00002255;22/01/2021;1;947213;479933
105;PUNTO DE VENTA PLAZA CENTRAL;XA0346:00009:;FVP-00002256;26/03/2019;1;1735478;867738
105;PUNTO DE VENTA PLAZA CENTRAL;XA0347:00009:;FVP-00002256;26/03/2019;1;2068509;1034254
105;PUNTO DE VENTA PLAZA CENTRAL;XA0428:00050:;FVP-00002256;26/03/2019;1;78594;78594
105;PUNTO DE VENTA PLAZA CENTRAL;XA0581:00009:;FVP-00002256;26/03/2019;1;381642;190821
903;PAGINA WEB FIOTTI;XC0076::;FVP-00002256;22/01/2021;1;780670;356235
903;PAGINA WEB FIOTTI;XC0077::;FVP-00002256;22/01/2021;1;245823;111530
105;PUNTO DE VENTA PLAZA CENTRAL;XA0683:00029:;FVP-00002257;26/03/2019;1;1683413;841706
105;PUNTO DE VENTA PLAZA CENTRAL;XA0702:00029:;FVP-00002257;26/03/2019;1;1129402;564701
903;PAGINA WEB FIOTTI;XA0546:00001:;FVP-00002257;25/01/2021;1;429027;73882
105;PUNTO DE VENTA PLAZA CENTRAL;XA0393:00009:;FVP-00002258;26/03/2019;4;806683;403342
105;PUNTO DE VENTA PLAZA CENTRAL;XA0581:00009:;FVP-00002258;26/03/2019;1;381642;190821
105;PUNTO DE VENTA PLAZA CENTRAL;XA0711:00036:;FVP-00002259;27/03/2019;1;1965084;982542
903;PAGINA WEB FIOTTI;XC0083:00046:;FVP-00002260;25/01/2021;1;758834;346151
105;PUNTO DE VENTA PLAZA CENTRAL;XA0574:00002:;FVP-00002261;27/03/2019;1;1241101;620550
903;PAGINA WEB FIOTTI;BR0002:00193:;FVP-00002261;25/01/2021;1;326998;182118
105;PUNTO DE VENTA PLAZA CENTRAL;XA0710:00118:;FVP-00002262;27/03/2019;1;3826751;1913375
903;PAGINA WEB FIOTTI;XA0546:00001:;FVP-00002262;25/01/2021;1;429027;73882
105;PUNTO DE VENTA PLAZA CENTRAL;XA0668:00189:;FVP-00002263;28/03/2019;1;598837;389244
105;PUNTO DE VENTA PLAZA CENTRAL;XA0678:00183:;FVP-00002263;28/03/2019;2;1034238;517119
903;PAGINA WEB FIOTTI;BR0012:00194:;FVP-00002263;25/01/2021;1;405095;225815
105;PUNTO DE VENTA PLAZA CENTRAL;XA0169:00035:;FVP-00002264;29/03/2019;1;330879;132352
903;PAGINA WEB FIOTTI;XA0197:00009:;FVP-00002264;26/01/2021;1;2094071;955899
105;PUNTO DE VENTA PLAZA CENTRAL;XA0678:00183:;FVP-00002265;29/03/2019;1;517119;258559
903;PAGINA WEB FIOTTI;BR0020:00001:;FVP-00002265;26/01/2021;1;125945;69849
903;PAGINA WEB FIOTTI;BR0017:00001:;FVP-00002266;26/01/2021;1;192954;110852
903;PAGINA WEB FIOTTI;BR0018:00001:;FVP-00002266;26/01/2021;1;437567;251382
903;PAGINA WEB FIOTTI;XC0076::;FVP-00002266;26/01/2021;1;780670;356235
903;PAGINA WEB FIOTTI;XC0077::;FVP-00002266;26/01/2021;2;491646;223058
105;PUNTO DE VENTA PLAZA CENTRAL;XA0695:00012:;FVP-00002267;29/03/2019;1;893590;446794
903;PAGINA WEB FIOTTI;XC0005:00029:;FVP-00002267;26/01/2021;1;1964603;1255058
105;PUNTO DE VENTA PLAZA CENTRAL;XA0151:00001:;FVP-00002268;29/03/2019;1;4020168;2010084
903;PAGINA WEB FIOTTI;XY0141:00005:;FVP-00002268;26/01/2021;1;481646;243966
105;PUNTO DE VENTA PLAZA CENTRAL;XA0539:00061:;FVP-00002269;29/03/2019;1;722688;361344
903;PAGINA WEB FIOTTI;XC0076::;FVP-00002269;26/01/2021;1;780670;356235
903;PAGINA WEB FIOTTI;XC0077::;FVP-00002269;26/01/2021;1;245823;111530
105;PUNTO DE VENTA PLAZA CENTRAL;XA0680:00005:;FVP-00002270;29/03/2019;1;2006454;1003227
105;PUNTO DE VENTA PLAZA CENTRAL;XA0681:00005:;FVP-00002270;29/03/2019;1;1683413;841706
903;PAGINA WEB FIOTTI;XC0081:00108:;FVP-00002270;26/01/2021;1;588908;268840
903;PAGINA WEB FIOTTI;XA0667:00189:;FVP-00002271;27/01/2021;1;495277;301782
903;PAGINA WEB FIOTTI;XA0812:00005:;FVP-00002272;27/01/2021;1;734675;335395
105;PUNTO DE VENTA PLAZA CENTRAL;XA0678:00183:;FVP-00002273;30/03/2019;1;517119;258559
903;PAGINA WEB FIOTTI;XC0082:00029:;FVP-00002273;27/01/2021;1;758834;346151
105;PUNTO DE VENTA PLAZA CENTRAL;XA0416:00040:;FVP-00002274;30/03/2019;1;826363;413182
903;PAGINA WEB FIOTTI;XC0005:00029:;FVP-00002274;28/01/2021;1;1964603;1255058
105;PUNTO DE VENTA PLAZA CENTRAL;XA0346:00009:;FVP-00002275;30/03/2019;1;1735478;867738
903;PAGINA WEB FIOTTI;XA0813:00001:;FVP-00002275;28/01/2021;1;734675;335395
903;PAGINA WEB FIOTTI;XC0078::;FVP-00002276;28/01/2021;1;583678;295058
105;PUNTO DE VENTA PLAZA CENTRAL;XA0182:00022:;FVP-00002277;31/03/2019;1;209792;104896
105;PUNTO DE VENTA PLAZA CENTRAL;XA0073:00005:;FVP-00002277;31/03/2019;1;890858;445429
105;PUNTO DE VENTA PLAZA CENTRAL;XA0257:00127:;FVP-00002277;31/03/2019;4;839170;419585
903;PAGINA WEB FIOTTI;XA0812:00005:;FVP-00002277;29/01/2021;1;734675;335395
903;PAGINA WEB FIOTTI;XC0083:00046:;FVP-00002278;29/01/2021;1;758834;346151
903;PAGINA WEB FIOTTI;D00140:00021:;FVP-00002279;29/01/2021;1;188840;188840
903;PAGINA WEB FIOTTI;D00125:00021:;FVP-00002280;29/01/2021;1;218420;218420
105;PUNTO DE VENTA PLAZA CENTRAL;XA0648:00009:;FVP-00002281;1/04/2019;2;308210;154105
903;PAGINA WEB FIOTTI;D00120:00032:;FVP-00002281;29/01/2021;1;136134;136134
903;PAGINA WEB FIOTTI;D00134:00021:;FVP-00002282;29/01/2021;1;367664;367664
105;PUNTO DE VENTA PLAZA CENTRAL;XA0416:00040:;FVP-00002282;1/04/2019;1;826363;413182
105;PUNTO DE VENTA PLAZA CENTRAL;XA0711:00036:;FVP-00002283;2/04/2019;1;1965084;982542
903;PAGINA WEB FIOTTI;XZ0489:00001:;FVP-00002283;1/02/2021;1;950244;481278
903;PAGINA WEB FIOTTI;XC0061:00051:;FVP-00002284;1/02/2021;1;546760;276908
105;PUNTO DE VENTA PLAZA CENTRAL;XA0271:00100:;FVP-00002285;2/04/2019;1;164234;82117
903;PAGINA WEB FIOTTI;BR0031:00198:;FVP-00002285;1/02/2021;1;639950;323966
105;PUNTO DE VENTA PLAZA CENTRAL;XY0876:00015:;FVP-00002286;3/04/2019;1;208811;73084
105;PUNTO DE VENTA PLAZA CENTRAL;XA0413:00026:;FVP-00002286;3/04/2019;1;485067;242534
105;PUNTO DE VENTA PLAZA CENTRAL;XZ0702:00005:;FVP-00002286;3/04/2019;1;266667;80000
903;PAGINA WEB FIOTTI;BR0031:00198:;FVP-00002286;1/02/2021;1;639950;323966
105;PUNTO DE VENTA PLAZA CENTRAL;XY0864:00044:;FVP-00002287;3/04/2019;1;1045737;470582
903;PAGINA WEB FIOTTI;XC0104:00051:;FVP-00002287;1/02/2021;1;331643;184806
903;PAGINA WEB FIOTTI;BR0031:00198:;FVP-00002288;1/02/2021;1;639950;323966
105;PUNTO DE VENTA PLAZA CENTRAL;XZ0139:00005:;FVP-00002289;4/04/2019;1;670028;134006
903;PAGINA WEB FIOTTI;H01024:00135:00135;FVP-00002289;1/02/2021;1;1397196;637916
105;PUNTO DE VENTA PLAZA CENTRAL;XZ0139:00005:;FVP-00002290;4/04/2019;1;670028;134006
903;PAGINA WEB FIOTTI;XC0014:00029:;FVP-00002290;1/02/2021;1;1690255;941782
903;PAGINA WEB FIOTTI;XA0671:00005:;FVP-00002291;1/02/2021;1;808288;369008
903;PAGINA WEB FIOTTI;XC0077::;FVP-00002293;1/02/2021;2;491646;223058
105;PUNTO DE VENTA PLAZA CENTRAL;XA0534:00040:;FVP-00002294;5/04/2019;1;1240078;620038
903;PAGINA WEB FIOTTI;XA0679-1:00109:;FVP-00002294;1/02/2021;1;955515;436235
105;PUNTO DE VENTA PLAZA CENTRAL;XA0187:00005:;FVP-00002295;5/04/2019;1;911148;436258
105;PUNTO DE VENTA PLAZA CENTRAL;XA0681:00005:;FVP-00002295;5/04/2019;1;1683413;841706
903;PAGINA WEB FIOTTI;D00050:00103:00103;FVP-00002295;2/02/2021;1;1322079;603630
105;PUNTO DE VENTA PLAZA CENTRAL;XA0711:00036:;FVP-00002296;5/04/2019;1;1965084;982542
105;PUNTO DE VENTA PLAZA CENTRAL;XA0714:00036:;FVP-00002296;5/04/2019;1;1384864;692432
903;PAGINA WEB FIOTTI;XZ0084:00005:;FVP-00002296;2/02/2021;1;958546;437580
